module,area,north_axis,note_index,tag,strref,name,old_world_x,old_world_y,new_world_x,new_world_y,old_px,new_px,move_px,rule,confidence,source,reason,roundtrip_px,in_bounds,key_unique
tar_m02ab,m02ab,0,37,SW_MAPNOTE001,40499,To Upper City South,222.349747,63.9660721,221.25,60.9375,"311,208","310,212",4.1,transition,high,auto,"names door UpperSouth -> tar_m02ac (Taris - Upper City South), name match 1.00","310,212",True,True
tar_m02ac,m02ac,0,39,SW_MAPNOTE001,40480,To Upper City,186.98494,112.309097,187.5,117.711998,"251,87","252,80",7.1,transition,high,auto,"names door UpperNorth -> tar_m02ab (Taris - Upper City North), name match 1.00","252,80",True,True
tar_m02ac,m02ac,0,42,SW_MAPNOTE001,40506,To Upper City Cantina,90.1174316,28.0428314,90,24.9375,"126,190","126,194",4.0,transition,high,auto,"names door tar02_cantdoor -> tar_m02ae (Taris - Upper City Cantina), name match 1.00","126,194",True,True
tar_m02ac,m02ac,0,50,SW_MAPNOTE001,40498,To Apartments,90.13797,121.791664,90,129.524994,"126,75","126,66",9.0,transition,high,auto,"names door Apartments -> tar_m02aa (Taris - South Apartments), name match 1.00","126,66",True,True
tar_m02ad,m02ad,0,20,SW_MAPNOTE001,40480,To Upper City,112.231369,84.376236,112.5,81.75,"213,204","214,212",8.1,transition,high,auto,"names door ptar_stnddr -> tar_m02ab (Taris - Upper City North), name match 1.00","214,212",True,True
tar_m02ad,m02ad,0,21,SW_MAPNOTE001,40514,Largo's Apartment,137.34816,87.2287521,138.86051,86.1344397,"292,195","297,199",6.4,room_centre,medium,auto,"sole note in room M02ad_01a (77 px across), only note in it","297,199",True,True
tar_m02ad,m02ad,0,27,tar02_mnsarnas,40516,Sarna's Apartment,80.205658,112.166496,74.5822293,112.21096,"112,121","94,121",18.0,room_centre,medium,auto,"sole note in room M02ad_04a (60 px across), only note in it","94,121",True,True
tar_m02ae,m02ae,0,27,SW_MAPNOTE001,40480,To Upper City,139.146332,109.577911,141.725998,110,"197,125","205,124",8.1,transition,high,auto,"names door ptar_stnddr -> tar_m02ac (Taris - Upper City South), name match 1.00","205,124",True,True
tar_m02af,m02af,0,8,SW_MAPNOTE001,40564,To Apartment Complex,89.3539124,135.577423,90.7444992,134.255997,"240,159","253,171",17.7,transition,low,auto,"the only exit nearby is door tar02_aptdoor -> tar_m02aa (), 18 px away; matched on position, not name","253,171",True,True
tar_m03aa,m03aa,0,16,SW_MAPNOTE001,40570,To Black Vulkar Base,458.987061,148.938751,464.045013,150.065994,"366,156","371,155",5.1,transition,high,auto,"names door tar03_blkdoor -> tar_m10aa (Taris - Black Vulkar Base), name match 1.00","371,155",True,True
tar_m03aa,m03aa,0,17,SW_MAPNOTE001,40480,To Upper City,403.21875,137.224106,402.579987,134.824997,"305,167","305,170",3.0,transition,high,auto,"names door tar04_elevdoor -> tar_m02ab (Taris - Upper City North), name match 1.00","305,170",True,True
tar_m03aa,m03aa,0,18,SW_MAPNOTE001,40498,To Apartments,403.034607,161.618851,402.578003,164.970993,"305,143","305,140",3.0,transition,high,auto,"names door tar04_stddoor -> tar_m03ad (Taris - Lower City Apartments), name match 1.00","305,140",True,True
tar_m03aa,m03aa,0,22,SW_MAPNOTE001,40573,To Undercity,194.242599,220.53775,189.25,221.199997,"79,86","74,85",5.1,transition,high,auto,"names door tar04_elevdoor -> tar_m04aa (Taris - Undercity), name match 1.00","74,85",True,True
tar_m03ab,m03ab,0,21,SW_MAPNOTE001,40496,To Lower City,112.467926,83.523941,112.5,81.75,"221,203","221,208",5.0,transition,high,auto,"names door ptar_stnddr -> tar_m03aa (Taris - Lower City), name match 1.00","221,208",True,True
tar_m03ad,m03ad,0,26,SW_MAPNOTE001,40496,To Lower City,112.654869,83.6644135,112.5,81.75,"225,203","225,209",6.0,transition,high,auto,"names door tar03_stddoor -> tar_m03aa (Taris - Lower City), name match 1.00","225,209",True,True
tar_m03ae,m03ae,0,11,SW_MAPNOTE001,40496,To Lower City,139.235199,109.629356,141.725998,110,"298,116","307,115",9.1,transition,high,auto,"names door TarisDoor2 -> tar_m03aa (Taris - Lower City), name match 1.00","307,115",True,True
tar_m04aa,m04aa,0,54,SW_MAPNOTE001,40496,To Lower City,183.915421,166.90509,179.643005,166.279999,"156,143","151,144",5.1,transition,high,auto,"names door tar04_elevdoor -> tar_m03aa (Taris - Lower City), name match 1.00","151,144",True,True
tar_m04aa,m04aa,0,58,SW_MAPNOTE001,40804,To Sewers,285.869446,115.893875,288.791992,116.692001,"273,198","276,198",3.0,transition,high,auto,"names door TarisDoor3 -> tar_m05aa (Taris - Lower Sewers), name match 1.00","276,198",True,True
tar_m05ab,m05ab,0,18,SW_MAPNOTE001,40815,To Lower Sewers,70.241745,369.631836,67.2069016,369.923004,"59,104","54,103",5.1,transition,high,auto,"names door ptar_swrdoor -> tar_m05aa (Taris - Lower Sewers), name match 1.00","54,103",True,True
tar_m05ab,m05ab,0,19,SW_MAPNOTE001,40570,To Black Vulkar Base,286.499176,310.181519,288.93399,310.601013,"399,192","402,192",3.0,transition,high,auto,"names door tar05_elevator -> tar_m10aa (Taris - Black Vulkar Base), name match 1.00","402,192",True,True
tar_m08aa,m08aa,0,39,SW_MAPNOTE001,40820,Hangar,61.8437309,48.6116104,59.6410269,48.6777,"188,187","184,187",4.0,clamp_to_floor,medium,auto,off walkable floor; pulled onto nearest floor of M08aa_10a (room too large to centre in),"184,187",True,True
tar_m08aa,m08aa,0,58,tar08_mnbarracks3,40879,Barracks,67.3983383,131.272278,70.111145,131.204071,"198,45","203,45",5.0,room_centre,medium,auto,"sole note in room M08aa_07a (31 px across), only note in it","203,45",True,True
tar_m08aa,m08aa,0,59,tar08_mnbarracks4,40879,Barracks,86.3115158,135.10762,82.572731,134.616867,"233,39","226,40",7.1,room_centre,medium,auto,"sole note in room M08aa_08a (36 px across), only note in it","226,40",True,True
tar_m08aa,m08aa,0,60,tar08_mnlab,46151,Spice Lab,17.7252922,105.313896,22.3369648,108.078828,"108,90","116,85",9.4,room_centre,medium,auto,"sole note in room M08aa_13a (48 px across), only note in it","116,85",True,True
tar_m09aa,m09aa,0,11,SW_MAPNOTE001,40480,To Upper City,0.72833854,-21.0761528,0.667133987,-22.2658005,"248,229","248,233",4.0,transition,high,auto,"names door ptar_secdoor -> tar_m02ab (Taris - Upper City South), name match 1.00","248,233",True,True
tar_m09aa,m09aa,0,15,tar09_mnbarracks1,40879,Barracks,-24.5931721,10.7817345,-24.6434898,9.63915825,"165,129","165,132",3.0,clamp_to_floor,medium,auto,off walkable floor; pulled onto nearest floor of M09aa_08b (room too large to centre in),"165,132",True,True
tar_m09aa,m09aa,0,20,tar09_mnelevator,40105,Elevator,36.6801109,-8.24771118,36.6515007,-13.8782997,"366,189","366,206",17.0,transition,low,auto,"the only exit nearby is door ptar_elevdoor -> tar_m09ab (Taris - Sith Base), 17 px away; matched on position, not name","366,206",True,True
tar_m09ab,m09ab,0,0,SW_MAPNOTE001,40497,To Sith Base,66.5625763,-10.7532301,66.5720978,-11.6756001,"200,202","200,210",8.0,transition,high,auto,"names door tar09_elevdoor -> tar_m09aa (Taris - Sith Base), name match 1.00","200,210",True,True
tar_m10aa,m10aa,0,30,SW_MAPNOTE001,40804,To Sewers,196.094955,142.45755,196.179993,144.339005,"334,21","334,17",4.0,transition,high,auto,"names door tar10_elev03 -> tar_m05ab (Taris - Upper Sewers), name match 1.00","334,17",True,True
tar_m10aa,m10aa,0,31,SW_MAPNOTE001,40496,To Lower City,153.355438,69.2899323,153.240005,57.0032005,"228,189","228,217",28.0,transition,medium,auto,"names door ptar_secdoor -> tar_m03aa (Taris - Lower City), name match 1.00","228,217",True,True
tar_m10aa,m10aa,0,32,SW_MAPNOTE001,40877,To Garage,137.743637,138.355179,137.826996,139.834,"189,30","189,27",3.0,transition,medium,auto,"the only exit nearby is door tar10_elev02 -> tar_m10ac (Taris - Black Vulkar Base), 3 px away; matched on position, not name","189,27",True,True
tar_m10aa,m10aa,0,40,tar10_mnbarracks,40879,Barracks,105.176666,94.155365,107.614818,95.0083795,"108,132","114,130",6.3,room_centre,medium,auto,"sole note in room M10aa_12a (78 px across), only note in it","114,130",True,True
tar_m10aa,m10aa,0,42,tar10_mnrecroom,46433,Rec Room,185.312317,99.6607361,185.557276,101.717338,"307,119","308,114",5.1,room_centre,medium,auto,"sole note in room M10aa_03a (69 px across), only note in it","308,114",True,True
tar_m10ac,m10ac,0,24,SW_MAPNOTE001,40895,To Main Base,65.4460907,94.5281982,65.4082031,96.4003983,"185,63","185,57",6.0,transition,medium,auto,"names door tar10_elevator -> tar_m10aa (Taris - Black Vulkar Base), name match 0.50","185,57",True,True
tar_m11aa,m11aa,0,23,SW_MAPNOTE001,40496,To Lower City,70.7620392,29.5888233,70.5766983,27.9354,"212,220","212,224",4.0,transition,high,auto,"names door ptar_secdoor -> tar_m03aa (Taris - Lower City), name match 1.00","212,224",True,True
tar_m11aa,m11aa,0,27,tar11_mnbar,46553,Bar,31.5603943,78.6446762,27.7576084,78.1931915,"117,105","107,106",10.0,object,high,auto,"names the sound 'Bar Loop' (SoundList), 10 px away, name match 1.00","107,106",True,True
tar_m11aa,m11aa,0,29,tar11_mnelevator,40105,Elevator,70.4219208,103.84761,70.4722977,97.5236969,"211,45","211,60",15.0,transition,low,auto,"the only exit nearby is door ptar_secdoor -> tar_m11ab (Taris - Hidden Bek Base), 15 px away; matched on position, not name","211,60",True,True
tar_m11ab,m11ab,0,1,SW_MAPNOTE001,40895,To Main Base,23.1023998,28.9896584,23.1284008,30.7840004,"215,86","215,69",17.0,transition,medium,auto,"names door ptar_secdoor -> tar_m11aa (Taris - Hidden Bek Base), name match 0.50","215,69",True,True
tat_m17aa,m17aa,0,41,SW_MAPNOTE001,41005,Spaceport,94.165062,146.870941,90.4103012,148.153,"106,50","99,48",7.3,object,high,auto,"names the door 'Spaceport' (Door List), 7 px away, name match 1.00","99,48",True,True
tat_m17aa,m17aa,0,42,SW_MAPNOTE001,41006,Hunting Lodge,124.882301,128.988541,123.461998,131.362,"156,78","153,74",5.0,transition,high,auto,"names door TatooineTransition -> tat_m17ad (Tatooine - Hunting Lodge), name match 1.00","153,74",True,True
tat_m17aa,m17aa,0,43,SW_MAPNOTE001,41007,Czerka Office,131.155991,106.948196,134.106995,106.012001,"166,112","171,114",5.4,transition,high,auto,"names door TatooineTransition -> tat_m17ag (Tatooine - Czerka Office), name match 1.00","171,114",True,True
tat_m17aa,m17aa,0,44,SW_MAPNOTE001,41008,Swoop Registration,142.231476,66.739563,141.100998,63.1787987,"184,176","182,181",5.4,transition,high,auto,"names door TatooineTransition -> tat_m17ae (Tatooine - Swoop Registration), name match 1.00","182,181",True,True
tat_m17aa,m17aa,0,45,SW_MAPNOTE001,34552,Cantina,209.669022,66.31884,208.707993,63.8116989,"294,176","293,180",4.1,transition,high,auto,"names door TatooineTransition -> tat_m17af (Tatooine - Cantina), name match 1.00","293,180",True,True
tat_m17aa,m17aa,0,46,SW_MAPNOTE001,33406,Droid Shop,226.988785,141.562531,228.557999,146.048996,"323,58","325,51",7.3,transition,high,auto,"names door TatooineTransition -> tat_m17ac (Tatooine - Droid Shop), name match 1.00","325,51",True,True
tat_m17ab,m17ab,0,15,SW_MAPNOTE001,33404,Ebon Hawk,-3.07367015,-11.082098,-5.03930306,-8.06017041,"201,129","194,118",13.0,transition,high,auto,"names trigger EbonHawk -> ebo_m12aa (To the Ebon Hawk), name match 1.00","194,118",True,True
tat_m17ab,m17ab,0,16,SW_MAPNOTE001,33461,Exit,7.46804047,-42.7853317,8.97951984,-46.0642014,"240,238","245,249",12.1,transition,low,auto,"the only exit nearby is door TatooineDoor2 -> tat_m17aa (Tatooine - Anchorhead), 12 px away; matched on position, not name","245,249",True,True
tat_m17ac,m17ac,0,1,SW_MAPNOTE001,33461,Exit,6.87674046,4.33342123,8.57460976,3.6666801,"279,85","299,92",21.2,transition,low,auto,"the only exit nearby is door TatooineDoor1 -> tat_m17aa (Tatooine - Anchorhead), 21 px away; matched on position, not name","299,92",True,True
tat_m17ad,m17ad,0,2,SW_MAPNOTE001,33461,Exit,6.53828621,4.5365591,8.57460976,3.6666801,"275,84","297,93",23.8,transition,low,auto,"the only exit nearby is door TatooineDoor1 -> tat_m17aa (Tatooine - Anchorhead), 24 px away; matched on position, not name","297,93",True,True
tat_m17ae,m17ae,0,2,SW_MAPNOTE001,33461,Exit,6.39369583,4.75713778,8.57460976,3.6666801,"305,74","330,87",28.2,transition,low,auto,"the only exit nearby is door TatooineDoor1 -> tat_m17aa (Tatooine - Anchorhead), 28 px away; matched on position, not name","330,87",True,True
tat_m17af,m17af,0,3,SW_MAPNOTE001,33461,Exit,5.9835887,4.71984196,8.57460976,3.6666801,"272,77","300,89",30.5,transition,low,auto,"the only exit nearby is door TatooineDoor1 -> tat_m17aa (Tatooine - Anchorhead), 30 px away; matched on position, not name","300,89",True,True
tat_m17ag,m17ae,0,3,SW_MAPNOTE001,33461,Exit,6.44573498,4.76297569,8.57460976,3.6666801,"305,74","330,87",28.2,transition,low,auto,"the only exit nearby is door TatooineDoor1 -> tat_m17aa (Tatooine - Anchorhead), 28 px away; matched on position, not name","330,87",True,True
tat_m18aa,m18aa,0,65,SW_MAPNOTE001,41151,To the Eastern Dune Sea,341.576904,146.577774,345.155891,144.962128,"301,162","304,163",3.2,transition,high,auto,"names trigger AreaTransition -> tat_m18ac (To the Eastern Dune Sea), name match 1.00","304,163",True,True
tat_m18ab,m18ab,0,51,SW_MAPNOTE001,41155,Sand People Enclave,156.112259,22.8297958,154.481995,14.5586996,"190,224","189,230",6.1,transition,high,auto,"names door TatooineDoor3 -> tat_m20aa (Sand People Enclave), name match 1.00","189,230",True,True
tat_m20aa,m20aa,0,15,SW_MAPNOTE001,33461,Exit,-28.2585697,66.4471741,-30.0263004,66.6448975,"68,126","60,125",8.1,transition,medium,auto,"the only exit nearby is door TatooineDoor3 -> tat_m18ab (Tatooine - Sand People Territory), 8 px away; matched on position, not name","60,125",True,True
unk_m41ac,m41ac,0,19,blackrakata,41362,To Rakatan Settlement,195.28006,198.238525,200.371002,201.128998,"235,76","241,72",7.2,transition,high,auto,"names door unk41_blkdoor -> unk_m43aa (Unknown World - Rakatan Settlement), name match 1.00","241,72",True,True
unk_m41ad,m41ad,0,10,temple,41715,Temple Entrance,256.035645,131.157242,264.292371,131.809882,"270,96","281,95",11.0,transition,medium,auto,"names trigger AreaTransition -> unk_m44aa (Unknown World - Temple Interior), name match 0.50","281,95",True,True
unk_m42aa,m42aa,1,20,southbeach,41714,To South Beach,52.6906281,28.0567398,52.5007019,24.7520008,"223,16","223,12",4.0,transition,high,auto,"names door RakataDoor2 -> unk_m41ab (Unknown World - South Beach), name match 1.00","223,12",True,True
unk_m44aa,m44aa,3,48,summit,41777,To Summit,101.125916,77.7575455,101.172997,79.2839966,"245,143","249,143",4.0,transition,high,auto,"names door unk44_basedoor -> unk_m44ac (Unknown World - Temple Summit), name match 1.00","249,143",True,True
unk_m44aa,m44aa,3,49,catacomb,41770,To Catacombs,89.7015991,65.9440384,89.9400024,59.3249016,"220,121","206,121",14.0,transition,high,auto,"names door unk44_basedoor -> unk_m44ab (Unknown World - Temple Catacombs), name match 1.00","206,121",True,True
unk_m44aa,m44aa,3,52,seccomp2,41774,Security Computer,65.2909393,84.1167984,60.174145,84.6495253,"259,72","260,62",10.0,room_centre,medium,auto,"sole note in room m44aa_15a (35 px across), only note in it","260,62",True,True
unk_m44aa,m44aa,3,73,MassiveDoor,41759,Massive Door,95.7736053,46.080452,95.3905029,44.9770012,"178,133","175,132",3.2,object,high,auto,"names the door 'Massive Door' (Door List), 3 px away, name match 1.00","175,132",True,True
unk_m44ab,m44ab,2,5,main,41800,To Main Level,58.2729492,53.1442375,58.125,52.5,"355,163","358,164",3.2,transition,medium,auto,"the only exit nearby is door RakataDoor4 -> unk_m44aa (Unknown World - Temple Interior), 3 px away; matched on position, not name","358,164",True,True
unk_m44ac,m44ac,1,10,main,41800,To Main Level,58.1608238,54.1088104,58.125,52.5,"377,87","377,83",4.0,transition,medium,auto,"the only exit nearby is door unk44_tpllckdoor -> unk_m44aa (Unknown World - Temple Interior), 4 px away; matched on position, not name","377,83",True,True
